datetime_sk,sales_day,sales_hour,sales_hour_category
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,16,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,17,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,18,DayPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,19,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,20,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,21,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,22,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/15/2024,Tuesday,23,NightPerson
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,0,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,1,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,2,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,3,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,4,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,5,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,6,NightOwls
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,7,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,8,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,9,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,10,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,11,EarlyBird
10/16/2024,Wednesday,12,EarlyBird
10/16/2024,Wednesday,12,EarlyBird
10/16/2024,Wednesday,12,EarlyBird
10/16/2024,Wednesday,12,EarlyBird
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,13,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,14,DayPerson
10/16/2024,Wednesday,15,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,16,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,17,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,18,DayPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,19,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,20,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,21,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,22,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/16/2024,Wednesday,23,NightPerson
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,0,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,1,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,2,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,3,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,4,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,5,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,6,NightOwls
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,7,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,8,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,9,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,10,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,11,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,12,EarlyBird
10/17/2024,Thursday,13,DayPerson
10/17/2024,Thursday,13,DayPerson
10/17/2024,Thursday,13,DayPerson
10/17/2024,Thursday,13,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,14,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,15,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,16,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,17,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,18,DayPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,19,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,20,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,21,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,22,NightPerson
10/17/2024,Thursday,23,NightPerson
10/17/2024,Thursday,23,NightPerson
10/17/2024,Thursday,23,NightPerson
10/17/2024,Thursday,23,NightPerson
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,0,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,1,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,2,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,3,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,4,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,5,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
10/18/2024,Friday,6,NightOwls
